"","Longitude..x.","Latitude..y.","Station.Name","Climate.ID","Date.Time","Year","Month","Day","Data.Quality","Max.Temp...C.","Max.Temp.Flag","Min.Temp...C.","Min.Temp.Flag","Mean.Temp...C.","Mean.Temp.Flag","Heat.Deg.Days...C.","Heat.Deg.Days.Flag","Cool.Deg.Days...C.","Cool.Deg.Days.Flag","Total.Rain..mm.","Total.Rain.Flag","Total.Snow..cm.","Total.Snow.Flag","Total.Precip..mm.","Total.Precip.Flag","Snow.on.Grnd..cm.","Snow.on.Grnd.Flag","Dir.of.Max.Gust..10s.deg.","Dir.of.Max.Gust.Flag","Spd.of.Max.Gust..km.h.","Spd.of.Max.Gust.Flag"
"136",-122.51,53.03,"QUESNEL",1096629,2011-05-16,2011,5,16,NA,18,"",3.5,"",10.8,"",7.2,"",0,"",NA,"M",NA,"M",7.5,"",NA,NA,16,"","39",""
"137",-122.51,53.03,"QUESNEL",1096629,2011-05-17,2011,5,17,NA,8.2,"",3.5,"",5.9,"",12.1,"",0,"",NA,"M",NA,"M",22.1,"",NA,NA,NA,"","<31",""
"138",-122.51,53.03,"QUESNEL",1096629,2011-05-18,2011,5,18,NA,NA,"M",2.7,"E",NA,"M",NA,"M",NA,"M",NA,"M",NA,"",NA,"M",NA,NA,NA,"M","","M"
"139",-122.51,53.03,"QUESNEL",1096629,2011-05-19,2011,5,19,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"","",""
"140",-122.51,53.03,"QUESNEL",1096629,2011-05-20,2011,5,20,NA,NA,"M",NA,"M",NA,"M",NA,"M",NA,"M",NA,"M",NA,"M",NA,"M",NA,NA,4,"","33",""
"141",-122.51,53.03,"QUESNEL",1096629,2011-05-21,2011,5,21,NA,23.1,"",3.5,"",13.3,"",4.7,"",0,"",NA,"M",NA,"M",0.3,"",NA,NA,13,"","41",""
"142",-122.51,53.03,"QUESNEL",1096629,2011-05-22,2011,5,22,NA,12,"",7,"",9.5,"",8.5,"",0,"",NA,"M",NA,"M",1.5,"",NA,NA,33,"","32",""
"143",-122.51,53.03,"QUESNEL",1096629,2011-05-23,2011,5,23,NA,16.9,"",2.8,"",9.9,"",8.1,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"144",-122.51,53.03,"QUESNEL",1096629,2011-05-24,2011,5,24,NA,18.3,"",5.5,"",11.9,"",6.1,"",0,"",NA,"M",NA,"M",0.8,"",NA,NA,5,"","32",""
"145",-122.51,53.03,"QUESNEL",1096629,2011-05-25,2011,5,25,NA,17.8,"",6,"",11.9,"",6.1,"",0,"",NA,"M",NA,"M",5.1,"",NA,NA,17,"","43",""
"146",-122.51,53.03,"QUESNEL",1096629,2011-05-26,2011,5,26,NA,16.1,"",6.6,"",11.4,"",6.6,"",0,"",NA,"M",NA,"M",15.8,"",NA,NA,16,"","41",""
"147",-122.51,53.03,"QUESNEL",1096629,2011-05-27,2011,5,27,NA,12.4,"",4.9,"",8.7,"",9.3,"",0,"",NA,"M",NA,"M",3.3,"",NA,NA,16,"","35",""
"148",-122.51,53.03,"QUESNEL",1096629,2011-05-28,2011,5,28,NA,17.7,"",5.5,"",11.6,"",6.4,"",0,"",NA,"M",NA,"M",3.8,"",NA,NA,10,"","32",""
"149",-122.51,53.03,"QUESNEL",1096629,2011-05-29,2011,5,29,NA,20.1,"",5.3,"",12.7,"",5.3,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"150",-122.51,53.03,"QUESNEL",1096629,2011-05-30,2011,5,30,NA,20.4,"",2.1,"",11.3,"",6.7,"",0,"",NA,"M",NA,"M",0.3,"",NA,NA,16,"","39",""
"151",-122.51,53.03,"QUESNEL",1096629,2011-05-31,2011,5,31,NA,19.7,"",7.5,"",13.6,"",4.4,"",0,"",NA,"M",NA,"M",0,"",NA,NA,16,"","44",""
"152",-122.51,53.03,"QUESNEL",1096629,2011-06-01,2011,6,1,NA,20,"",5.6,"",12.8,"",5.2,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"153",-122.51,53.03,"QUESNEL",1096629,2011-06-02,2011,6,2,NA,20.4,"",6.3,"",13.4,"",4.6,"",0,"",NA,"M",NA,"M",0,"",NA,NA,16,"","37",""
"154",-122.51,53.03,"QUESNEL",1096629,2011-06-03,2011,6,3,NA,22.8,"",9.1,"",16,"",2,"",0,"",NA,"M",NA,"M",0,"",NA,NA,17,"","33",""
"155",-122.51,53.03,"QUESNEL",1096629,2011-06-04,2011,6,4,NA,19.8,"",5.7,"",12.8,"",5.2,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"156",-122.51,53.03,"QUESNEL",1096629,2011-06-05,2011,6,5,NA,20,"",6.4,"",13.2,"",4.8,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"157",-122.51,53.03,"QUESNEL",1096629,2011-06-06,2011,6,6,NA,23.6,"",3,"",13.3,"",4.7,"",0,"",NA,"M",NA,"M",2.3,"",NA,NA,27,"","50",""
"158",-122.51,53.03,"QUESNEL",1096629,2011-06-07,2011,6,7,NA,NA,"M",7,"E",NA,"M",NA,"M",NA,"M",NA,"M",NA,"M",0.8,"",NA,NA,34,"","39",""
"159",-122.51,53.03,"QUESNEL",1096629,2011-06-08,2011,6,8,NA,22.7,"",6.7,"",14.7,"",3.3,"",0,"",NA,"M",NA,"M",0,"",NA,NA,34,"","32",""
"160",-122.51,53.03,"QUESNEL",1096629,2011-06-09,2011,6,9,NA,21.5,"",4.1,"",12.8,"",5.2,"",0,"",NA,"M",NA,"M",0,"",NA,NA,34,"","44",""
"161",-122.51,53.03,"QUESNEL",1096629,2011-06-10,2011,6,10,NA,17.7,"",8.7,"",13.2,"",4.8,"",0,"",NA,"M",NA,"M",1,"",NA,NA,32,"","32",""
"162",-122.51,53.03,"QUESNEL",1096629,2011-06-11,2011,6,11,NA,19.7,"",7.2,"",13.5,"",4.5,"",0,"",NA,"M",NA,"M",0.3,"",NA,NA,NA,"","<31",""
"163",-122.51,53.03,"QUESNEL",1096629,2011-06-12,2011,6,12,NA,20.8,"",4.1,"",12.5,"",5.5,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"164",-122.51,53.03,"QUESNEL",1096629,2011-06-13,2011,6,13,NA,16.3,"",10.6,"",13.5,"",4.5,"",0,"",NA,"M",NA,"M",10.5,"",NA,NA,NA,"","<31",""
"165",-122.51,53.03,"QUESNEL",1096629,2011-06-14,2011,6,14,NA,14.9,"",5.2,"",10.1,"",7.9,"",0,"",NA,"M",NA,"M",7.1,"",NA,NA,34,"","32",""
"166",-122.51,53.03,"QUESNEL",1096629,2011-06-15,2011,6,15,NA,14.8,"",4.6,"",9.7,"",8.3,"",0,"",NA,"M",NA,"M",2.3,"",NA,NA,8,"","43",""
"167",-122.51,53.03,"QUESNEL",1096629,2011-06-16,2011,6,16,NA,21.6,"",9.2,"",15.4,"",2.6,"",0,"",NA,"M",NA,"M",0,"",NA,NA,33,"","32",""
"168",-122.51,53.03,"QUESNEL",1096629,2011-06-17,2011,6,17,NA,23.3,"",7,"",15.2,"",2.8,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"169",-122.51,53.03,"QUESNEL",1096629,2011-06-18,2011,6,18,NA,18.3,"",11.7,"",15,"",3,"",0,"",NA,"M",NA,"M",2.8,"",NA,NA,NA,"","<31",""
"170",-122.51,53.03,"QUESNEL",1096629,2011-06-19,2011,6,19,NA,19.6,"",11.4,"",15.5,"",2.5,"",0,"",NA,"M",NA,"M",0,"",NA,NA,33,"","32",""
"171",-122.51,53.03,"QUESNEL",1096629,2011-06-20,2011,6,20,NA,21.4,"",7.3,"",14.4,"",3.6,"",0,"",NA,"M",NA,"M",0.5,"",NA,NA,NA,"","<31",""
"172",-122.51,53.03,"QUESNEL",1096629,2011-06-21,2011,6,21,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"","",""
"173",-122.51,53.03,"QUESNEL",1096629,2011-06-22,2011,6,22,NA,24.5,"",7.9,"",16.2,"",1.8,"",0,"",NA,"M",NA,"M",1.5,"",NA,NA,1,"","43",""
"174",-122.51,53.03,"QUESNEL",1096629,2011-06-23,2011,6,23,NA,15.3,"",9.7,"",12.5,"",5.5,"",0,"",NA,"M",NA,"M",3.3,"",NA,NA,32,"","33",""
"175",-122.51,53.03,"QUESNEL",1096629,2011-06-24,2011,6,24,NA,15.1,"",8.5,"",11.8,"",6.2,"",0,"",NA,"M",NA,"M",13.3,"",NA,NA,NA,"","<31",""
"176",-122.51,53.03,"QUESNEL",1096629,2011-06-25,2011,6,25,NA,17.4,"",8.5,"",13,"",5,"",0,"",NA,"M",NA,"M",0.3,"",NA,NA,NA,"","<31",""
"177",-122.51,53.03,"QUESNEL",1096629,2011-06-26,2011,6,26,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"","",""
"178",-122.51,53.03,"QUESNEL",1096629,2011-06-27,2011,6,27,NA,25,"",6.9,"",16,"",2,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"179",-122.51,53.03,"QUESNEL",1096629,2011-06-28,2011,6,28,NA,18.3,"",13.6,"",16,"",2,"",0,"",NA,"M",NA,"M",8.3,"",NA,NA,32,"","37",""
"180",-122.51,53.03,"QUESNEL",1096629,2011-06-29,2011,6,29,NA,16.3,"",10.7,"",13.5,"",4.5,"",0,"",NA,"M",NA,"M",6.6,"",NA,NA,33,"","43",""
"181",-122.51,53.03,"QUESNEL",1096629,2011-06-30,2011,6,30,NA,14.2,"",7.6,"",10.9,"",7.1,"",0,"",NA,"M",NA,"M",0,"",NA,NA,18,"","35",""
"182",-122.51,53.03,"QUESNEL",1096629,2011-07-01,2011,7,1,NA,17.8,"",6.1,"",12,"",6,"",0,"",NA,"M",NA,"M",2.8,"",NA,NA,18,"","35",""
"183",-122.51,53.03,"QUESNEL",1096629,2011-07-02,2011,7,2,NA,16.5,"",9.4,"",13,"",5,"",0,"",NA,"M",NA,"M",0.3,"",NA,NA,NA,"","<31",""
"184",-122.51,53.03,"QUESNEL",1096629,2011-07-03,2011,7,3,NA,16,"",9,"",12.5,"",5.5,"",0,"",NA,"M",NA,"M",7.4,"",NA,NA,34,"","39",""
"185",-122.51,53.03,"QUESNEL",1096629,2011-07-04,2011,7,4,NA,22.5,"",5.3,"",13.9,"",4.1,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"186",-122.51,53.03,"QUESNEL",1096629,2011-07-05,2011,7,5,NA,22.4,"",10.4,"",16.4,"",1.6,"",0,"",NA,"M",NA,"M",1.1,"",NA,NA,28,"","35",""
"187",-122.51,53.03,"QUESNEL",1096629,2011-07-06,2011,7,6,NA,20.6,"",9.1,"",14.9,"",3.1,"",0,"",NA,"M",NA,"M",3.6,"",NA,NA,31,"","39",""
"188",-122.51,53.03,"QUESNEL",1096629,2011-07-07,2011,7,7,NA,13.8,"",10.9,"",12.4,"",5.6,"",0,"",NA,"M",NA,"M",9.7,"",NA,NA,NA,"","<31",""
"189",-122.51,53.03,"QUESNEL",1096629,2011-07-08,2011,7,8,NA,12.9,"",8.3,"",10.6,"",7.4,"",0,"",NA,"M",NA,"M",5.6,"",NA,NA,NA,"","<31",""
"190",-122.51,53.03,"QUESNEL",1096629,2011-07-09,2011,7,9,NA,20.1,"",9.2,"",14.7,"",3.3,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"191",-122.51,53.03,"QUESNEL",1096629,2011-07-10,2011,7,10,NA,21.4,"",8.2,"",14.8,"",3.2,"",0,"",NA,"M",NA,"M",0,"",NA,NA,15,"","41",""
"192",-122.51,53.03,"QUESNEL",1096629,2011-07-11,2011,7,11,NA,21.4,"",10.3,"",15.9,"",2.1,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"193",-122.51,53.03,"QUESNEL",1096629,2011-07-12,2011,7,12,NA,22.2,"",9.1,"",15.7,"",2.3,"",0,"",NA,"M",NA,"M",0.3,"",NA,NA,NA,"","<31",""
"194",-122.51,53.03,"QUESNEL",1096629,2011-07-13,2011,7,13,NA,21.3,"",10,"",15.7,"",2.3,"",0,"",NA,"M",NA,"M",2.3,"",NA,NA,16,"","44",""
"195",-122.51,53.03,"QUESNEL",1096629,2011-07-14,2011,7,14,NA,19.8,"",8.7,"",14.3,"",3.7,"",0,"",NA,"M",NA,"M",5,"",NA,NA,28,"","43",""
"196",-122.51,53.03,"QUESNEL",1096629,2011-07-15,2011,7,15,NA,20.1,"",11.6,"",15.9,"",2.1,"",0,"",NA,"M",NA,"M",3.8,"",NA,NA,NA,"","<31",""
"197",-122.51,53.03,"QUESNEL",1096629,2011-07-16,2011,7,16,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"","",""
"198",-122.51,53.03,"QUESNEL",1096629,2011-07-17,2011,7,17,NA,23.7,"",13.6,"",18.7,"",0,"",0.7,"",NA,"M",NA,"M",2,"",NA,NA,NA,"","<31",""
"199",-122.51,53.03,"QUESNEL",1096629,2011-07-18,2011,7,18,NA,22,"",13.2,"",17.6,"",0.4,"",0,"",NA,"M",NA,"M",1.1,"",NA,NA,NA,"","<31",""
"200",-122.51,53.03,"QUESNEL",1096629,2011-07-19,2011,7,19,NA,20.2,"",12,"",16.1,"",1.9,"",0,"",NA,"M",NA,"M",0.8,"",NA,NA,31,"","35",""
"201",-122.51,53.03,"QUESNEL",1096629,2011-07-20,2011,7,20,NA,20,"",9.1,"",14.6,"",3.4,"",0,"",NA,"M",NA,"M",4,"",NA,NA,16,"","32",""
"202",-122.51,53.03,"QUESNEL",1096629,2011-07-21,2011,7,21,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"","",""
"203",-122.51,53.03,"QUESNEL",1096629,2011-07-22,2011,7,22,NA,14.8,"",8.8,"",11.8,"",6.2,"",0,"",NA,"M",NA,"M",13.4,"",NA,NA,NA,"","<31",""
"204",-122.51,53.03,"QUESNEL",1096629,2011-07-23,2011,7,23,NA,21.3,"",10.2,"",15.8,"",2.2,"",0,"",NA,"M",NA,"M",0.3,"",NA,NA,NA,"","<31",""
"205",-122.51,53.03,"QUESNEL",1096629,2011-07-24,2011,7,24,NA,24.9,"",10.2,"",17.6,"",0.4,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"206",-122.51,53.03,"QUESNEL",1096629,2011-07-25,2011,7,25,NA,24.1,"",9.9,"",17,"",1,"",0,"",NA,"M",NA,"M",2.6,"",NA,NA,31,"","33",""
"207",-122.51,53.03,"QUESNEL",1096629,2011-07-26,2011,7,26,NA,19.2,"",9,"",14.1,"",3.9,"",0,"",NA,"M",NA,"M",0.6,"",NA,NA,NA,"","<31",""
"208",-122.51,53.03,"QUESNEL",1096629,2011-07-27,2011,7,27,NA,20,"",9.7,"",14.9,"",3.1,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"209",-122.51,53.03,"QUESNEL",1096629,2011-07-28,2011,7,28,NA,18.7,"",10.6,"",14.7,"",3.3,"",0,"",NA,"M",NA,"M",11.6,"",NA,NA,32,"","44",""
"210",-122.51,53.03,"QUESNEL",1096629,2011-07-29,2011,7,29,NA,20.7,"",7.8,"",14.3,"",3.7,"",0,"",NA,"M",NA,"M",1.8,"",NA,NA,NA,"","<31",""
"211",-122.51,53.03,"QUESNEL",1096629,2011-07-30,2011,7,30,NA,14.4,"",11.2,"",12.8,"",5.2,"",0,"",NA,"M",NA,"M",7.3,"",NA,NA,NA,"","<31",""
"212",-122.51,53.03,"QUESNEL",1096629,2011-07-31,2011,7,31,NA,16.7,"",8.6,"",12.7,"",5.3,"",0,"",NA,"M",NA,"M",8.8,"",NA,NA,33,"","32",""
"213",-122.51,53.03,"QUESNEL",1096629,2011-08-01,2011,8,1,NA,20.9,"",5.1,"",13,"",5,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"214",-122.51,53.03,"QUESNEL",1096629,2011-08-02,2011,8,2,NA,22.9,"",6.9,"",14.9,"",3.1,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"215",-122.51,53.03,"QUESNEL",1096629,2011-08-03,2011,8,3,NA,23.9,"",12,"",18,"",0,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"216",-122.51,53.03,"QUESNEL",1096629,2011-08-04,2011,8,4,NA,26.8,"",8.7,"",17.8,"",0.2,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"217",-122.51,53.03,"QUESNEL",1096629,2011-08-05,2011,8,5,NA,22.4,"",9.3,"",15.9,"",2.1,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"218",-122.51,53.03,"QUESNEL",1096629,2011-08-06,2011,8,6,NA,20.1,"",5,"",12.6,"",5.4,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"219",-122.51,53.03,"QUESNEL",1096629,2011-08-07,2011,8,7,NA,24.4,"",5,"",14.7,"",3.3,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"220",-122.51,53.03,"QUESNEL",1096629,2011-08-08,2011,8,8,NA,27.5,"",5.8,"",16.7,"",1.3,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"221",-122.51,53.03,"QUESNEL",1096629,2011-08-09,2011,8,9,NA,26,"",11.5,"",18.8,"",0,"",0.8,"",NA,"M",NA,"M",0,"",NA,NA,35,"","32",""
"222",-122.51,53.03,"QUESNEL",1096629,2011-08-10,2011,8,10,NA,26.6,"",7.8,"",17.2,"",0.8,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"223",-122.51,53.03,"QUESNEL",1096629,2011-08-11,2011,8,11,NA,25.1,"",8.5,"",16.8,"",1.2,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"224",-122.51,53.03,"QUESNEL",1096629,2011-08-12,2011,8,12,NA,21.8,"",7.2,"",14.5,"",3.5,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"225",-122.51,53.03,"QUESNEL",1096629,2011-08-13,2011,8,13,NA,21,"",6.5,"",13.8,"",4.2,"",0,"",NA,"M",NA,"M",0.5,"",NA,NA,34,"","54",""
"226",-122.51,53.03,"QUESNEL",1096629,2011-08-14,2011,8,14,NA,15.9,"",8.1,"",12,"",6,"",0,"",NA,"M",NA,"M",7.8,"",NA,NA,29,"","39",""
"227",-122.51,53.03,"QUESNEL",1096629,2011-08-15,2011,8,15,NA,18.4,"",5.6,"",12,"",6,"",0,"",NA,"M",NA,"M",0.3,"",NA,NA,NA,"","<31",""
"228",-122.51,53.03,"QUESNEL",1096629,2011-08-16,2011,8,16,NA,21,"",7.2,"",14.1,"",3.9,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"229",-122.51,53.03,"QUESNEL",1096629,2011-08-17,2011,8,17,NA,16.9,"",9.5,"",13.2,"",4.8,"",0,"",NA,"M",NA,"M",2.6,"",NA,NA,33,"","33",""
"230",-122.51,53.03,"QUESNEL",1096629,2011-08-18,2011,8,18,NA,19.5,"",6.3,"",12.9,"",5.1,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"231",-122.51,53.03,"QUESNEL",1096629,2011-08-19,2011,8,19,NA,19.2,"",5.2,"",12.2,"",5.8,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"232",-122.51,53.03,"QUESNEL",1096629,2011-08-20,2011,8,20,NA,28.1,"",10,"",19.1,"",0,"",1.1,"",NA,"M",NA,"M",0,"",NA,NA,16,"","35",""
"233",-122.51,53.03,"QUESNEL",1096629,2011-08-21,2011,8,21,NA,22.7,"",11.8,"",17.3,"",0.7,"",0,"",NA,"M",NA,"M",1.1,"",NA,NA,21,"","37",""
"234",-122.51,53.03,"QUESNEL",1096629,2011-08-22,2011,8,22,NA,24,"",12,"",18,"",0,"",0,"",NA,"M",NA,"M",7.5,"",NA,NA,1,"","50",""
"235",-122.51,53.03,"QUESNEL",1096629,2011-08-23,2011,8,23,NA,22.5,"",8.6,"",15.6,"",2.4,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"236",-122.51,53.03,"QUESNEL",1096629,2011-08-24,2011,8,24,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"","",""
"237",-122.51,53.03,"QUESNEL",1096629,2011-08-25,2011,8,25,NA,20.6,"",2.8,"",11.7,"",6.3,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"238",-122.51,53.03,"QUESNEL",1096629,2011-08-26,2011,8,26,NA,23.9,"",6.6,"",15.3,"",2.7,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"239",-122.51,53.03,"QUESNEL",1096629,2011-08-27,2011,8,27,NA,24.4,"",7.6,"",16,"",2,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"240",-122.51,53.03,"QUESNEL",1096629,2011-08-28,2011,8,28,NA,26.5,"",5.8,"",16.2,"",1.8,"",0,"",NA,"M",NA,"M",0,"",NA,NA,33,"","32",""
"241",-122.51,53.03,"QUESNEL",1096629,2011-08-29,2011,8,29,NA,20,"",10.9,"",15.5,"",2.5,"",0,"",NA,"M",NA,"M",4.1,"",NA,NA,33,"","32",""
"242",-122.51,53.03,"QUESNEL",1096629,2011-08-30,2011,8,30,NA,16.9,"",5.7,"",11.3,"",6.7,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"243",-122.51,53.03,"QUESNEL",1096629,2011-08-31,2011,8,31,NA,18.6,"",4,"",11.3,"",6.7,"",0,"",NA,"M",NA,"M",0,"",NA,NA,32,"","43",""
"244",-122.51,53.03,"QUESNEL",1096629,2011-09-01,2011,9,1,NA,17.3,"",2.8,"",10.1,"",7.9,"",0,"",NA,"M",NA,"M",2.1,"",NA,NA,29,"","50",""
"245",-122.51,53.03,"QUESNEL",1096629,2011-09-02,2011,9,2,NA,17.8,"",2.7,"",10.3,"",7.7,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"246",-122.51,53.03,"QUESNEL",1096629,2011-09-03,2011,9,3,NA,22.3,"",2.7,"",12.5,"",5.5,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"247",-122.51,53.03,"QUESNEL",1096629,2011-09-04,2011,9,4,NA,24.4,"",4.7,"",14.6,"",3.4,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"248",-122.51,53.03,"QUESNEL",1096629,2011-09-05,2011,9,5,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"","",""
"249",-122.51,53.03,"QUESNEL",1096629,2011-09-06,2011,9,6,NA,28,"",5.3,"",16.7,"",1.3,"",0,"",NA,"M",NA,"M",0,"",NA,NA,17,"","39",""
"250",-122.51,53.03,"QUESNEL",1096629,2011-09-07,2011,9,7,NA,28.6,"",5.8,"",17.2,"",0.8,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"251",-122.51,53.03,"QUESNEL",1096629,2011-09-08,2011,9,8,NA,26.9,"",6.6,"",16.8,"",1.2,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"252",-122.51,53.03,"QUESNEL",1096629,2011-09-09,2011,9,9,NA,27.1,"",7,"",17.1,"",0.9,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"253",-122.51,53.03,"QUESNEL",1096629,2011-09-10,2011,9,10,NA,25.8,"",6.2,"",16,"",2,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"254",-122.51,53.03,"QUESNEL",1096629,2011-09-11,2011,9,11,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"","",""
"255",-122.51,53.03,"QUESNEL",1096629,2011-09-12,2011,9,12,NA,21.4,"",0.9,"",11.2,"",6.8,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"256",-122.51,53.03,"QUESNEL",1096629,2011-09-13,2011,9,13,NA,19.8,"",2.5,"",11.2,"",6.8,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"257",-122.51,53.03,"QUESNEL",1096629,2011-09-14,2011,9,14,NA,21.1,"",2.9,"",12,"",6,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"258",-122.51,53.03,"QUESNEL",1096629,2011-09-15,2011,9,15,NA,13.4,"",5.8,"",9.6,"",8.4,"",0,"",NA,"M",NA,"M",6.9,"",NA,NA,NA,"","<31",""
"259",-122.51,53.03,"QUESNEL",1096629,2011-09-16,2011,9,16,NA,16.2,"",8.1,"",12.2,"",5.8,"",0,"",NA,"M",NA,"M",3.6,"",NA,NA,22,"","33",""
"260",-122.51,53.03,"QUESNEL",1096629,2011-09-17,2011,9,17,NA,16.3,"",1.3,"",8.8,"",9.2,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"261",-122.51,53.03,"QUESNEL",1096629,2011-09-18,2011,9,18,NA,19,"",6,"",12.5,"",5.5,"",0,"",NA,"M",NA,"M",1,"",NA,NA,NA,"","<31",""
"262",-122.51,53.03,"QUESNEL",1096629,2011-09-19,2011,9,19,NA,16.7,"",1.3,"",9,"",9,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"263",-122.51,53.03,"QUESNEL",1096629,2011-09-20,2011,9,20,NA,21.4,"",0.4,"",10.9,"",7.1,"",0,"",NA,"M",NA,"M",0,"",NA,NA,16,"","41",""
"264",-122.51,53.03,"QUESNEL",1096629,2011-09-21,2011,9,21,NA,21.9,"",12.5,"",17.2,"",0.8,"",0,"",NA,"M",NA,"M",4.8,"",NA,NA,16,"","63",""
"265",-122.51,53.03,"QUESNEL",1096629,2011-09-22,2011,9,22,NA,13.2,"",9.5,"",11.4,"",6.6,"",0,"",NA,"M",NA,"M",0.3,"",NA,NA,NA,"","<31",""
"266",-122.51,53.03,"QUESNEL",1096629,2011-09-23,2011,9,23,NA,22.6,"",7.2,"",14.9,"",3.1,"",0,"",NA,"M",NA,"M",4.6,"",NA,NA,34,"","48",""
"267",-122.51,53.03,"QUESNEL",1096629,2011-09-24,2011,9,24,NA,8.4,"",5.2,"",6.8,"",11.2,"",0,"",NA,"M",NA,"M",8.8,"",NA,NA,NA,"","<31",""
"268",-122.51,53.03,"QUESNEL",1096629,2011-09-25,2011,9,25,NA,22.1,"E",5.8,"E",14,"E",4,"E",0,"E",NA,"M",NA,"M",0,"",NA,NA,17,"","52",""
"269",-122.51,53.03,"QUESNEL",1096629,2011-09-26,2011,9,26,NA,15.5,"",2.3,"",8.9,"",9.1,"",0,"",NA,"M",NA,"M",0,"",NA,NA,14,"","82",""
"270",-122.51,53.03,"QUESNEL",1096629,2011-09-27,2011,9,27,NA,16.5,"",6.6,"",11.6,"",6.4,"",0,"",NA,"M",NA,"M",0,"",NA,NA,16,"","43",""
"271",-122.51,53.03,"QUESNEL",1096629,2011-09-28,2011,9,28,NA,14.6,"",1.1,"",7.9,"",10.1,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
